Year$Total Yearly Capacity$Africa$Australia$Canada$Central Asia$China$East & Southeast Asia$Europe$India$Latin America$Middle East$Oceania$Others$South Asia$USA
1965$4.2$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$4.2$0.0$0.0$0.0$0.0$0.0
1975$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
1982$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
1992$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2000$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2001$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2002$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2003$0.30000000000000004$0.0$0.0$0.0$0.0$0.0$0.0$0.30000000000000004$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2004$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2005$1000.0$0.0$0.0$0.0$0.0$0.0$0.0$1000.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2006$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2007$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2008$2.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$2.0
2009$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0
2010$0.1$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2011$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2012$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2013$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2014$0.3$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.3$0.0$0.0$0.0$0.0$0.0$0.0
2015$300.0$0.0$0.0$300.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2016$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2017$0.1$0.0$0.0$0.0$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2018$0.7$0.0$0.1$0.0$0.0$0.0$0.1$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.5
2019$1.7999999999999998$0.0$0.0$0.5$0.0$1.2999999999999998$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2020$1.8$0.0$0.0$0.0$0.0$0.0$1.7$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.1
2021$32.6$0.0$0.30000000000000004$0.0$0.0$31.0$0.0$0.0$0.9$0.0$0.2$0.2$0.0$0.0$0.0
2022$11.650999999999998$0.6$0.1$0.0$0.0$0.0$0.0$10.1$0.15$0.501$0.0$0.2$0.0$0.0$0.0
2023$25.299999999999997$0.7999999999999999$14.6$9.899999999999999$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2024$1230.34$0.0$0.0$200.1$6.0$0.0$131.2$0.0$253.44$0.0$96.39999999999999$443.2$0.0$0.0$100.0
